client_id,monthly_income_cop,credit_exposure_cop,avg_days_late_last_year,num_active_products,credit_utilization,months_with_bank,product_usage_score,competitor_rate_inquiries,complaint_count_last_year,active_products_change_6m,client_value_score,defaulted_30_60_days,churned_3_months
CL104525,4291499.0,3759086.0,29.5,2,0.252,101,0.108,0,0,-2,0.501,0,1
CL104526,1209921.0,2692130.0,18.2,3,0.431,131,0.377,0,1,1,0.285,1,0
CL104527,3548126.0,2058329.0,2.8,3,0.348,176,0.914,3,1,-1,0.399,0,0
CL104528,2358288.0,8809741.0,3.2,3,0.305,47,0.476,1,1,-1,0.264,1,0
CL104529,1838589.0,4079826.0,3.7,1,0.621,171,0.505,1,0,-1,0.164,0,1
CL104530,2633983.0,11740168.0,4.0,1,0.684,100,0.697,1,1,0,0.469,1,1
CL104531,3884892.0,2761991.0,0.8,4,0.572,27,0.657,1,0,0,0.53,0,0
CL104532,3110879.0,2945072.0,11.5,3,0.559,132,0.41,0,0,-2,0.072,0,0
CL104533,1560884.0,7066783.0,3.6,5,0.239,36,0.554,1,0,1,0.686,0,0
CL104534,3510361.0,1281982.0,17.0,4,0.358,83,0.374,0,1,0,0.661,0,0
CL104535,1760672.0,1707559.0,20.9,1,0.2,98,0.358,1,0,1,0.517,0,1
CL104536,2698864.0,8608318.0,0.2,3,0.11,80,0.402,0,0,-1,0.602,0,1
CL104537,2080929.0,1757928.0,35.7,1,0.379,173,0.546,1,0,1,0.302,0,0
CL104538,2170714.0,1117567.0,9.9,2,0.299,51,0.431,1,0,-1,0.424,1,0
CL104539,3552356.0,14767938.0,5.9,1,0.379,86,0.725,0,1,0,0.19,0,1
CL104540,1439639.0,1505036.0,3.9,1,0.211,160,0.667,2,0,1,0.366,1,0
CL104541,6405052.0,4542025.0,5.8,4,0.273,2,0.753,1,0,1,0.519,0,0
CL104542,974283.0,4190622.0,3.1,2,0.397,17,0.65,1,1,-1,0.138,0,1
CL104543,1796168.0,558249.0,7.8,5,0.5,23,0.558,1,1,1,0.245,0,0
CL104544,2914200.0,3311388.0,0.8,5,0.494,172,0.566,0,0,-1,0.474,1,1
CL104545,3243479.0,5465080.0,7.8,5,0.429,46,0.667,1,1,0,0.167,0,0
CL104546,2303090.0,5116681.0,2.6,3,0.663,140,0.825,0,0,-1,0.506,1,0
CL104547,2353242.0,7515398.0,0.1,5,0.106,54,0.481,2,0,-1,0.153,0,1
CL104548,2973574.0,3044222.0,6.4,3,0.54,13,0.89,0,1,1,0.796,0,0
CL104549,2157510.0,6574789.0,6.9,1,0.415,71,0.625,1,0,1,0.637,1,1
CL104550,4860202.0,2464426.0,4.4,5,0.197,15,0.293,2,0,1,0.307,0,1
CL104551,3684607.0,1487597.0,0.6,4,0.221,62,0.373,1,0,0,0.455,1,0
CL104552,3746798.0,1609751.0,17.9,2,0.244,152,0.803,0,0,1,0.369,0,0
CL104553,1493931.0,1434781.0,7.6,2,0.254,70,0.51,0,0,0,0.63,0,0
CL104554,2327501.0,8094620.0,1.0,1,0.602,71,0.427,0,0,0,0.836,0,0
CL104555,2083932.0,1383046.0,5.7,2,0.202,131,0.561,0,0,-2,0.934,0,0
CL104556,1464756.0,4837106.0,5.5,2,0.151,157,0.482,1,0,1,0.46,0,0
CL104557,2899596.0,3314618.0,0.5,1,0.045,21,0.701,0,0,-1,0.472,0,0
CL104558,1850890.0,3715954.0,7.5,1,0.456,54,0.725,0,0,1,0.368,0,0
CL104559,3360841.0,10371011.0,13.2,1,0.283,134,0.682,1,0,1,0.746,0,0
CL104560,1418207.0,2937592.0,11.1,4,0.254,121,0.624,1,0,-1,0.334,0,0
CL104561,5720234.0,6126420.0,1.8,1,0.093,11,0.293,0,1,-1,0.388,0,0
CL104562,1547009.0,4099167.0,15.9,1,0.655,155,0.731,0,0,0,0.424,1,0
CL104563,2702401.0,3589727.0,3.4,1,0.321,125,0.046,0,1,-1,0.17,0,1
CL104564,3598147.0,19974727.0,23.4,5,0.153,72,0.38,1,0,-2,0.862,0,0
CL104565,1820606.0,1455792.0,0.6,5,0.352,109,0.474,0,0,1,0.353,0,1
CL104566,3708857.0,9844193.0,5.3,4,0.492,27,0.659,1,0,1,0.525,0,0
CL104567,1309830.0,6321611.0,7.3,4,0.294,160,0.294,0,0,-1,0.391,0,0
CL104568,5005555.0,2854287.0,2.3,2,0.703,93,0.59,2,0,-1,0.099,0,0
CL104569,2438941.0,12491050.0,11.8,5,0.205,33,0.753,0,0,-1,0.616,0,0
CL104570,1797297.0,1095064.0,7.9,4,0.441,5,0.432,1,0,0,0.423,0,0
CL104571,2085270.0,2771123.0,0.1,4,0.044,9,0.302,0,0,0,0.535,0,0
CL104572,3628971.0,1713524.0,7.5,2,0.121,141,0.612,0,0,1,0.41,0,0
CL104573,1808073.0,5327850.0,5.4,1,0.4,94,0.696,0,0,0,0.481,1,0
CL104574,1664976.0,1831883.0,1.7,3,0.298,118,0.304,1,0,1,0.349,1,0
CL104575,2167818.0,5406674.0,43.7,2,0.389,89,0.545,0,0,1,0.365,1,0
CL104576,1344481.0,3504276.0,18.2,3,0.067,134,0.854,1,0,0,0.322,0,0
CL104577,6018039.0,2854628.0,2.8,2,0.424,103,0.684,0,0,0,0.346,0,0
CL104578,1824475.0,5241158.0,6.2,2,0.291,74,0.637,0,1,-2,0.085,1,0
CL104579,3670390.0,3308366.0,3.0,1,0.349,164,0.324,1,0,-1,0.622,0,0
CL104580,2689148.0,1863479.0,12.0,4,0.071,125,0.911,0,1,-2,0.264,0,0
CL104581,1480267.0,28373356.0,21.3,5,0.289,178,0.375,0,0,1,0.747,0,0
CL104582,2414548.0,2839058.0,3.6,2,0.501,48,0.537,0,1,1,0.172,0,0
CL104583,3584041.0,845492.0,13.1,1,0.47,83,0.757,0,1,0,0.295,0,0
CL104584,2204187.0,2214486.0,5.5,3,0.242,11,0.479,1,1,-2,0.654,0,0
CL104585,4397543.0,1644433.0,4.0,4,0.52,145,0.725,0,0,-1,0.507,0,0
CL104586,4035972.0,7119172.0,22.3,2,0.165,130,0.612,2,0,0,0.131,0,1
CL104587,3834147.0,5001042.0,5.7,3,0.245,7,0.58,0,0,0,0.24,0,0
CL104588,1924490.0,5278217.0,5.0,2,0.292,105,0.558,0,1,1,0.485,0,0
CL104589,1411380.0,3081676.0,8.9,5,0.101,57,0.619,1,0,-1,0.166,0,0
CL104590,1781927.0,3283613.0,2.4,5,0.12,31,0.819,0,0,1,0.186,0,0
CL104591,2671419.0,3079717.0,3.1,4,0.017,121,0.592,1,0,0,0.328,0,1
CL104592,3181595.0,3772184.0,21.5,3,0.092,174,0.435,0,1,-2,0.074,0,1
CL104593,817670.0,7165106.0,9.1,5,0.658,81,0.767,0,1,-1,0.447,0,0
CL104594,2411943.0,5051788.0,14.0,1,0.091,79,0.807,1,0,0,0.142,0,0
CL104595,2620943.0,5666482.0,2.5,4,0.083,135,0.414,1,0,0,0.083,0,0
CL104596,2107953.0,5664285.0,6.3,2,0.294,94,0.532,1,0,1,0.259,0,1
CL104597,4618760.0,7415698.0,28.4,3,0.365,142,0.475,2,0,-1,0.302,0,0
CL104598,2990317.0,4885123.0,3.1,3,0.17,95,0.499,1,1,0,0.268,0,0
CL104599,4662657.0,5132963.0,1.4,1,0.458,9,0.721,0,1,-2,0.582,0,0
CL104600,2173870.0,9176573.0,5.7,5,0.241,9,0.292,0,0,0,0.766,0,0
CL104601,3869898.0,2506675.0,3.9,3,0.25,113,0.658,0,0,-1,0.328,0,0
CL104602,5485030.0,2193437.0,1.4,1,0.227,122,0.857,0,0,0,0.56,0,0
CL104603,4666159.0,1740799.0,17.6,1,0.771,130,0.699,1,1,1,0.339,0,0
CL104604,1402728.0,4538196.0,37.4,2,0.306,108,0.601,1,1,0,0.842,0,0
CL104605,2133260.0,1090762.0,6.7,1,0.569,86,0.855,0,1,0,0.53,0,1
CL104606,2037874.0,5517900.0,11.9,4,0.181,16,0.454,1,2,-1,0.541,0,0
CL104607,3092923.0,3698970.0,15.7,3,0.34,2,0.78,0,1,0,0.423,0,0
CL104608,3413254.0,8835142.0,9.7,4,0.648,151,0.479,1,0,0,0.33,1,0
CL104609,1592083.0,2494647.0,0.4,1,0.384,126,0.573,0,0,-2,0.189,0,0
CL104610,2505301.0,3463109.0,1.4,1,0.167,118,0.688,0,0,-2,0.526,0,0
CL104611,882079.0,8758562.0,0.6,4,0.387,156,0.657,2,0,-1,0.192,1,0
CL104612,4980160.0,10513755.0,0.1,2,0.182,128,0.555,1,1,-2,0.352,0,0
CL104613,1874426.0,2480308.0,2.9,1,0.502,43,0.517,0,1,-1,0.144,0,0
CL104614,2490345.0,4534597.0,4.0,4,0.179,63,0.539,1,1,-1,0.65,1,0
CL104615,2074385.0,4906607.0,2.2,4,0.23,125,0.827,0,0,0,0.251,1,0
CL104616,4295222.0,5186436.0,0.5,3,0.309,145,0.785,0,0,-2,0.21,1,0
CL104617,586101.0,3322397.0,6.0,2,0.187,164,0.87,0,0,-2,0.294,0,0
CL104618,2401718.0,9790943.0,2.6,5,0.067,19,0.753,0,1,1,0.019,0,0
CL104619,2296945.0,1063640.0,12.7,4,0.646,133,0.605,1,1,-2,0.711,0,0
CL104620,1930292.0,2973377.0,0.1,3,0.413,23,0.555,0,0,-2,0.38,0,0
CL104621,5740824.0,5463234.0,14.8,5,0.418,108,0.617,0,0,1,0.055,0,0
CL104622,1553988.0,5498893.0,24.8,3,0.511,19,0.45,1,1,-2,0.289,0,1
CL104623,3562233.0,10292554.0,10.1,3,0.261,128,0.671,0,0,0,0.477,0,0
CL104624,2893931.0,9237278.0,10.6,2,0.275,129,0.46,0,0,1,0.186,0,0
CL104625,4550554.0,3269412.0,21.7,1,0.389,155,0.279,0,1,1,0.502,0,0
CL104626,1734805.0,9918476.0,1.9,2,0.762,43,0.42,0,0,-2,0.437,0,0
CL104627,1678675.0,2422161.0,41.7,5,0.326,25,0.902,0,0,0,0.388,1,0
CL104628,4189261.0,7660756.0,11.9,2,0.129,6,0.557,0,0,0,0.308,0,0
CL104629,2995617.0,14180321.0,10.4,1,0.122,81,0.671,1,2,-2,0.213,0,0
CL104630,1118536.0,9346018.0,3.6,2,0.553,76,0.726,0,0,-1,0.484,0,0
CL104631,1849355.0,4299629.0,6.3,2,0.224,25,0.485,0,0,-1,0.677,0,1
CL104632,2937858.0,3165289.0,8.5,2,0.043,119,0.475,0,1,-2,0.243,0,0
CL104633,3681689.0,1369541.0,7.7,4,0.297,122,0.719,0,0,-1,0.166,0,0
CL104634,1724391.0,4962289.0,9.8,4,0.587,174,0.74,0,0,-1,0.53,0,0
CL104635,564035.0,1829124.0,0.7,2,0.026,103,0.275,0,0,0,0.29,0,0
CL104636,3145903.0,2291703.0,3.5,1,0.193,59,0.333,0,0,-2,0.177,0,0
CL104637,1315648.0,1734931.0,4.6,1,0.195,119,0.854,0,1,-2,0.115,0,0
CL104638,883221.0,2892771.0,2.4,1,0.295,55,0.525,0,0,0,0.484,0,0
CL104639,587621.0,3915374.0,1.5,1,0.16,152,0.512,0,0,1,0.23,0,0
CL104640,3638167.0,4835670.0,1.2,3,0.37,75,0.398,1,0,-2,0.377,0,0
CL104641,2582604.0,2622518.0,3.7,2,0.278,152,0.343,0,1,0,0.591,1,0
CL104642,2163357.0,8440048.0,5.4,2,0.189,131,0.893,0,0,-1,0.339,1,1
CL104643,4850111.0,3451282.0,0.5,3,0.201,168,0.409,0,0,-1,0.168,0,0
CL104644,3330598.0,2300402.0,23.4,1,0.101,148,0.601,0,0,0,0.663,0,1
CL104645,5433804.0,4678109.0,11.6,5,0.184,87,0.594,0,0,-2,0.122,1,0
CL104646,1206980.0,15783679.0,10.5,5,0.027,124,0.478,1,0,-2,0.225,0,0
CL104647,2380270.0,5048554.0,1.5,3,0.307,77,0.621,0,0,-1,0.269,0,0
CL104648,1079106.0,3097175.0,7.4,5,0.616,93,0.481,0,0,-2,0.283,1,0
CL104649,2159331.0,1370625.0,6.0,4,0.486,79,0.807,0,0,0,0.517,0,0
CL104650,2138664.0,3424313.0,32.4,2,0.765,8,0.893,0,1,-2,0.106,1,0
CL104651,3312808.0,4706475.0,11.0,5,0.207,98,0.348,2,1,1,0.509,0,1
CL104652,2477553.0,3044032.0,6.9,4,0.316,117,0.786,0,1,0,0.638,0,0
CL104653,3307501.0,1244483.0,15.2,2,0.238,55,0.855,1,0,1,0.172,0,0
CL104654,3442540.0,2201400.0,1.3,4,0.283,37,0.442,0,0,-1,0.075,0,0
CL104655,7113211.0,11052607.0,0.1,2,0.171,90,0.745,1,0,-2,0.538,0,0
CL104656,2068536.0,10894849.0,9.4,2,0.209,14,0.969,0,0,-1,0.282,0,0
CL104657,1512824.0,2146507.0,0.8,5,0.407,176,0.467,0,0,-1,0.465,0,1
CL104658,2738831.0,6394378.0,1.0,3,0.626,89,0.639,0,0,-2,0.284,0,0
CL104659,1621496.0,1749777.0,10.9,5,0.295,67,0.786,0,0,1,0.192,0,0
CL104660,5080806.0,10670798.0,2.5,1,0.319,160,0.775,0,0,1,0.406,0,0
CL104661,2101981.0,4740557.0,7.9,4,0.384,164,0.684,0,0,1,0.383,0,0
CL104662,1825221.0,7761988.0,20.0,1,0.593,133,0.233,0,1,-1,0.182,0,0
CL104663,1913304.0,1201925.0,3.0,2,0.256,79,0.659,0,1,1,0.566,1,0
CL104664,3468417.0,6416260.0,2.0,5,0.281,122,0.444,0,1,-1,0.333,0,0
CL104665,2238075.0,3971396.0,0.9,1,0.232,18,0.307,3,0,1,0.431,0,0
CL104666,1757085.0,7248828.0,1.1,1,0.251,11,0.494,0,0,0,0.255,1,0
CL104667,5568721.0,7575330.0,0.5,1,0.872,74,0.711,0,1,-1,0.768,0,0
CL104668,1578389.0,4180951.0,0.7,2,0.391,132,0.753,1,1,-2,0.566,0,1
CL104669,2465199.0,2621925.0,4.5,2,0.511,126,0.727,0,1,-2,0.56,0,0
CL104670,3355640.0,6891417.0,3.1,2,0.743,148,0.632,0,1,1,0.368,0,0
CL104671,1071245.0,3828149.0,9.8,1,0.538,133,0.404,1,0,-1,0.418,1,1
CL104672,3079046.0,2167425.0,16.3,4,0.375,110,0.546,0,0,0,0.383,1,0
CL104673,1428944.0,2096738.0,12.3,5,0.271,141,0.46,0,0,1,0.236,1,0
CL104674,3654213.0,1419741.0,6.1,5,0.319,73,0.272,0,0,-1,0.178,0,0
CL104675,1496552.0,2793473.0,0.9,2,0.475,3,0.746,1,1,1,0.355,0,0
CL104676,3424221.0,8639752.0,9.9,1,0.277,2,0.901,0,0,-1,0.127,0,0
CL104677,4209761.0,4522072.0,3.6,4,0.513,140,0.717,0,0,-1,0.25,0,0
CL104678,3725525.0,2755646.0,0.7,3,0.55,88,0.375,0,0,0,0.229,0,0
CL104679,2746007.0,7013863.0,14.8,2,0.342,56,0.703,0,0,0,0.463,0,0
CL104680,2157260.0,2229452.0,3.3,3,0.367,58,0.396,0,1,0,0.599,0,0
CL104681,1815352.0,4268381.0,2.0,5,0.248,143,0.61,1,0,-2,0.756,1,0
CL104682,5053125.0,3521011.0,16.4,5,0.439,1,0.444,2,0,1,0.385,0,1
CL104683,1707007.0,6888690.0,18.6,4,0.486,113,0.829,0,0,-1,0.613,0,0
CL104684,1441892.0,1323698.0,3.3,4,0.23,71,0.485,1,0,1,0.434,0,0
CL104685,3377629.0,2201967.0,3.5,3,0.363,102,0.652,0,0,0,0.513,0,1
CL104686,1626485.0,1268351.0,6.9,5,0.49,45,0.56,0,0,-2,0.741,1,0
CL104687,1506001.0,3329332.0,10.6,4,0.404,144,0.562,1,1,-1,0.355,0,0
CL104688,1176669.0,9323039.0,0.5,4,0.389,123,0.529,0,0,1,0.411,0,0
CL104689,1902245.0,2802961.0,7.2,5,0.35,17,0.571,0,0,1,0.536,1,0
CL104690,2323633.0,2792705.0,24.4,5,0.833,30,0.448,0,1,-1,0.466,0,1
CL104691,2734737.0,7349972.0,2.4,1,0.244,37,0.834,0,0,1,0.507,0,0
CL104692,3896749.0,8435712.0,19.2,4,0.097,18,0.54,0,0,0,0.133,0,0
CL104693,3151689.0,3752753.0,24.0,3,0.376,11,0.346,0,0,0,0.547,0,0
CL104694,2201312.0,6448128.0,2.5,2,0.623,60,0.193,0,0,1,0.512,0,0
CL104695,2193266.0,1878777.0,11.2,2,0.39,154,0.751,0,1,0,0.257,1,0
CL104696,3125418.0,10475838.0,2.2,5,0.592,80,0.592,1,0,0,0.406,0,0
CL104697,4575768.0,17967846.0,10.7,3,0.33,38,0.324,0,0,0,0.314,0,0
CL104698,2579631.0,5750809.0,12.8,1,0.318,137,0.728,0,0,1,0.123,0,0
CL104699,1915395.0,928168.0,2.3,4,0.251,46,0.557,0,0,-2,0.065,0,0
CL104700,1474113.0,2701287.0,10.1,1,0.255,172,0.777,0,0,1,0.284,1,0
CL104701,1175727.0,6131670.0,13.4,3,0.391,42,0.494,0,0,-2,0.875,0,1
CL104702,3379150.0,2972643.0,3.6,1,0.709,23,0.381,0,1,-1,0.142,0,0
CL104703,3233221.0,9728196.0,1.5,5,0.611,106,0.479,1,0,0,0.742,0,0
CL104704,3232226.0,6026700.0,0.8,2,0.29,34,0.496,0,0,-1,0.222,1,0
CL104705,2270863.0,2435024.0,6.9,5,0.319,150,0.468,0,0,0,0.513,0,0
CL104706,4893740.0,4083991.0,30.6,4,0.261,154,0.332,0,0,-2,0.382,0,0
CL104707,1901095.0,2135725.0,13.9,5,0.252,55,0.418,0,0,1,0.378,0,0
CL104708,3904478.0,3513737.0,4.6,3,0.236,15,0.601,1,0,-1,0.569,1,0
CL104709,2375286.0,2708173.0,6.2,3,0.399,79,0.437,0,0,1,0.179,0,0
CL104710,1786599.0,9086799.0,2.6,4,0.033,11,0.277,0,0,-2,0.091,0,0
CL104711,3256831.0,17561305.0,1.4,4,0.054,58,0.617,1,0,-1,0.348,0,0
CL104712,2972215.0,1466176.0,5.3,2,0.378,42,0.712,0,0,1,0.277,0,0
CL104713,2894973.0,1038979.0,5.0,1,0.47,81,0.277,1,0,0,0.641,0,0
CL104714,2522193.0,3363119.0,5.9,2,0.083,161,0.196,0,0,1,0.098,0,0
CL104715,2376296.0,1379331.0,24.4,5,0.314,172,0.486,0,0,-1,0.558,1,0
CL104716,7993874.0,4124058.0,7.4,1,0.094,89,0.457,0,0,-1,0.437,0,0
CL104717,4378113.0,6744617.0,7.4,4,0.721,135,0.708,2,0,1,0.494,0,0
CL104718,3476072.0,11363299.0,1.1,3,0.667,117,0.601,0,1,1,0.13,1,0
CL104719,2560977.0,4597284.0,45.2,5,0.441,52,0.378,0,0,-1,0.378,0,0
CL104720,4007101.0,3487834.0,11.9,2,0.342,13,0.781,0,0,-1,0.252,0,0
CL104721,3137690.0,999620.0,16.8,4,0.535,32,0.842,0,0,-2,0.262,0,0
CL104722,2453687.0,4066648.0,4.3,1,0.138,39,0.755,0,0,-2,0.228,0,0
CL104723,2080706.0,4197086.0,5.6,1,0.233,78,0.415,0,1,0,0.338,0,1
CL104724,2325723.0,6244863.0,5.9,3,0.393,63,0.446,0,0,-1,0.435,1,0
CL104725,496226.0,2431596.0,1.7,4,0.126,20,0.511,0,0,-2,0.657,0,0
CL104726,2690669.0,2944540.0,9.4,4,0.076,16,0.321,0,0,0,0.138,1,0
CL104727,1896958.0,1418908.0,18.7,5,0.073,158,0.569,0,0,-2,0.335,0,0
CL104728,5369981.0,802988.0,1.4,5,0.68,105,0.283,2,0,-2,0.159,0,0
CL104729,2445285.0,1837749.0,0.7,1,0.418,147,0.897,2,0,1,0.395,0,0
CL104730,1336438.0,1330110.0,10.7,2,0.153,101,0.451,1,0,-2,0.687,0,0
CL104731,2362096.0,5054041.0,2.6,1,0.287,74,0.715,2,0,0,0.767,0,0
CL104732,1435379.0,2778179.0,7.8,5,0.252,72,0.481,0,0,-1,0.465,1,1
CL104733,3068513.0,2739358.0,9.5,5,0.773,78,0.497,0,0,1,0.219,0,1
CL104734,2800963.0,2004511.0,3.1,5,0.135,158,0.739,1,0,1,0.227,0,1
CL104735,3909499.0,415486.0,13.5,1,0.412,106,0.363,1,0,-2,0.18,0,0
CL104736,1630764.0,11476563.0,6.4,4,0.477,162,0.57,0,0,-1,0.205,0,0
CL104737,2463279.0,1982384.0,16.3,2,0.431,167,0.727,1,0,1,0.212,1,0
CL104738,1223822.0,2991561.0,11.5,2,0.055,49,0.581,0,0,-1,0.159,0,0
CL104739,3439193.0,1442049.0,16.2,5,0.543,101,0.282,0,0,-2,0.603,0,0
CL104740,3139065.0,7884042.0,0.2,3,0.187,120,0.658,0,0,-1,0.476,0,1
CL104741,3103070.0,4414478.0,2.2,1,0.59,133,0.406,0,0,-1,0.109,0,0
CL104742,2423709.0,2239010.0,0.8,4,0.331,105,0.813,1,0,-1,0.256,1,0
CL104743,2979859.0,3034142.0,4.7,5,0.388,43,0.741,0,1,0,0.266,0,0
CL104744,5401404.0,12925672.0,17.7,3,0.045,47,0.685,0,0,0,0.076,0,0
CL104745,2100010.0,3793962.0,5.0,5,0.143,145,0.406,1,0,-2,0.638,0,0
CL104746,2595585.0,3515831.0,15.2,3,0.029,19,0.765,0,0,-2,0.754,0,0
CL104747,1406953.0,2065810.0,3.2,2,0.196,174,0.685,0,0,-2,0.324,1,0
CL104748,1568875.0,1060015.0,3.3,3,0.118,117,0.392,1,1,-2,0.304,0,1
CL104749,2543131.0,3569632.0,18.1,2,0.393,56,0.409,0,0,-2,0.15,0,0
CL104750,4205765.0,5014476.0,4.4,2,0.11,154,0.24,0,2,1,0.209,0,1
CL104751,2130484.0,8620978.0,12.5,1,0.455,142,0.476,0,0,0,0.27,1,0
CL104752,2152287.0,827407.0,2.2,3,0.317,92,0.394,0,0,-2,0.18,0,0
CL104753,1975945.0,1816519.0,23.8,4,0.101,132,0.857,1,1,-2,0.399,0,0
CL104754,1853566.0,2659055.0,6.8,4,0.693,131,0.806,0,1,1,0.597,0,0
CL104755,2806604.0,3983070.0,11.4,3,0.4,79,0.263,0,1,1,0.563,0,0
CL104756,1145522.0,3607323.0,0.8,1,0.105,150,0.64,0,1,-2,0.307,0,0
CL104757,4594956.0,3666756.0,5.4,4,0.354,112,0.603,0,0,1,0.367,0,0
CL104758,1736338.0,5313000.0,18.5,5,0.194,50,0.548,0,1,1,0.389,0,0
CL104759,3474467.0,2121629.0,16.8,4,0.257,10,0.862,0,1,0,0.59,0,0
CL104760,1283371.0,7678225.0,0.4,1,0.478,98,0.53,0,0,-1,0.35,0,0
CL104761,3383496.0,5408145.0,2.9,2,0.212,16,0.814,0,0,-2,0.302,0,0
CL104762,3388752.0,3191870.0,4.7,2,0.253,37,0.714,0,0,0,0.259,0,0
CL104763,2934657.0,12245090.0,1.5,2,0.586,100,0.393,0,1,-1,0.624,1,0
CL104764,1472962.0,11869602.0,10.5,1,0.351,22,0.729,0,0,0,0.241,0,0
CL104765,2743580.0,7671531.0,1.6,2,0.082,122,0.643,0,0,-1,0.644,0,0
CL104766,1340391.0,482632.0,3.4,2,0.353,32,0.521,0,1,1,0.576,0,0
CL104767,2134234.0,12058273.0,8.7,1,0.13,172,0.342,0,1,0,0.302,1,0
CL104768,4051941.0,6964462.0,5.3,5,0.517,81,0.811,0,0,-2,0.416,0,0
CL104769,3606870.0,16264348.0,10.7,4,0.518,73,0.457,0,0,1,0.216,0,0
CL104770,2440202.0,9494519.0,26.0,1,0.073,33,0.475,0,0,1,0.489,0,0
CL104771,1487484.0,12053190.0,1.0,1,0.382,120,0.235,0,1,-1,0.709,0,1
CL104772,3344387.0,7385716.0,9.9,3,0.133,97,0.808,0,0,0,0.769,0,0
CL104773,2445330.0,10263303.0,2.1,2,0.281,130,0.777,1,1,-1,0.579,0,1
CL104774,759065.0,16125084.0,4.3,5,0.263,14,0.53,0,0,-2,0.171,0,1
CL104775,3581581.0,4646330.0,0.3,3,0.502,101,0.518,2,0,-2,0.273,0,0
CL104776,2392582.0,1328337.0,1.2,5,0.234,61,0.534,0,0,1,0.132,0,1
CL104777,4418124.0,3219631.0,3.1,2,0.463,65,0.816,0,0,0,0.206,0,0
CL104778,1400535.0,5245924.0,3.3,2,0.25,86,0.355,0,0,1,0.886,1,1
CL104779,494671.0,4207677.0,18.4,2,0.231,30,0.611,0,0,-2,0.461,0,0
CL104780,2784397.0,1668452.0,10.8,4,0.044,27,0.268,0,0,0,0.181,0,0
CL104781,2801826.0,1274740.0,28.7,5,0.289,64,0.456,0,0,-2,0.283,1,0
CL104782,1039930.0,2376611.0,7.3,5,0.429,33,0.912,1,0,0,0.369,0,0
CL104783,1484740.0,7028035.0,2.2,3,0.312,53,0.321,0,0,1,0.579,0,0
CL104784,9603219.0,12070051.0,3.2,1,0.376,80,0.385,0,0,1,0.496,0,0
CL104785,2078578.0,7584349.0,3.1,2,0.218,138,0.452,1,0,-2,0.658,0,0
CL104786,3490235.0,8370290.0,3.2,2,0.181,155,0.3,0,0,1,0.604,0,0
CL104787,1749202.0,3773181.0,8.9,3,0.443,165,0.25,0,0,1,0.855,0,0
CL104788,851580.0,1179431.0,6.1,5,0.251,130,0.504,2,1,1,0.316,0,1
CL104789,2224118.0,2903262.0,3.9,4,0.599,94,0.177,1,0,-1,0.525,0,1
CL104790,2120575.0,3331272.0,1.3,5,0.09,110,0.674,0,0,-1,0.399,0,0
CL104791,1982880.0,2819481.0,0.2,4,0.247,43,0.715,0,0,-2,0.278,0,0
CL104792,2286836.0,4148620.0,2.0,4,0.336,147,0.644,0,0,1,0.427,0,0
CL104793,2763847.0,5438391.0,0.9,5,0.174,115,0.528,1,0,1,0.368,1,0
CL104794,2246629.0,7254341.0,12.3,2,0.248,99,0.436,0,1,-1,0.426,0,0
CL104795,1287222.0,3286442.0,1.0,4,0.323,11,0.778,0,0,-1,0.314,0,0
CL104796,3088180.0,1053226.0,10.3,3,0.59,52,0.594,0,0,0,0.367,1,0
CL104797,913752.0,2847596.0,3.9,3,0.143,126,0.587,0,0,1,0.168,0,0
CL104798,868759.0,4116843.0,0.6,4,0.357,122,0.628,1,0,-2,0.298,1,0
CL104799,3504612.0,9397606.0,13.4,2,0.221,32,0.071,0,0,-2,0.077,0,0
CL104800,3120520.0,2683237.0,6.9,4,0.419,80,0.44,1,0,0,0.362,0,0
CL104801,2353237.0,5716004.0,2.2,3,0.297,29,0.654,0,0,-1,0.348,0,0
CL104802,1205344.0,4891754.0,18.0,3,0.289,36,0.45,0,0,-1,0.68,0,0
CL104803,1699840.0,4117391.0,0.4,5,0.363,175,0.533,0,0,0,0.482,1,0
CL104804,2123607.0,7658857.0,1.8,2,0.357,88,0.762,0,1,0,0.678,0,0
CL104805,1090398.0,2514064.0,11.2,5,0.135,171,0.55,0,0,-1,0.108,0,0
CL104806,1673597.0,2669414.0,9.9,1,0.253,112,0.023,1,0,-2,0.446,1,0
CL104807,3355681.0,3959663.0,2.7,4,0.254,52,0.543,0,0,0,0.377,0,1
CL104808,4943839.0,2550749.0,0.5,5,0.53,53,0.627,0,1,1,0.282,0,0
CL104809,1963585.0,5697902.0,15.6,2,0.104,68,0.675,2,0,-2,0.803,0,0
CL104810,3535072.0,2423602.0,3.0,4,0.089,133,0.518,0,0,-1,0.247,0,1
CL104811,930028.0,4678148.0,1.7,4,0.38,83,0.525,0,0,-1,0.223,0,0
CL104812,3367650.0,3722400.0,5.8,4,0.048,176,0.41,1,0,0,0.414,0,0
CL104813,1620144.0,4641036.0,19.3,4,0.105,115,0.701,2,1,-1,0.204,0,0
CL104814,2824022.0,2894089.0,0.4,4,0.534,152,0.89,0,0,-2,0.595,0,0
CL104815,2139588.0,3149134.0,11.6,2,0.168,124,0.599,0,1,0,0.288,0,0
CL104816,4686549.0,4270351.0,6.8,1,0.335,126,0.552,1,0,0,0.55,0,0
